image_id,split,sat_image_path,mask_path,urban_land,agriculture_land,rangeland,forest_land,water,barren_land,unknown
638158,train,image_datasets/deepglobe_land/train/638158_sat.jpg,image_datasets/deepglobe_land/train/638158_mask.png,0,1,0,0,1,1,0
919051,train,image_datasets/deepglobe_land/train/919051_sat.jpg,image_datasets/deepglobe_land/train/919051_mask.png,1,1,1,1,1,0,0
563092,train,image_datasets/deepglobe_land/train/563092_sat.jpg,image_datasets/deepglobe_land/train/563092_mask.png,0,0,0,1,1,1,0
162310,train,image_datasets/deepglobe_land/train/162310_sat.jpg,image_datasets/deepglobe_land/train/162310_mask.png,1,1,1,1,1,1,0
207743,train,image_datasets/deepglobe_land/train/207743_sat.jpg,image_datasets/deepglobe_land/train/207743_mask.png,1,1,1,0,1,1,0
702918,train,image_datasets/deepglobe_land/train/702918_sat.jpg,image_datasets/deepglobe_land/train/702918_mask.png,1,1,0,0,0,0,0
588542,train,image_datasets/deepglobe_land/train/588542_sat.jpg,image_datasets/deepglobe_land/train/588542_mask.png,1,0,1,0,1,1,1
591815,train,image_datasets/deepglobe_land/train/591815_sat.jpg,image_datasets/deepglobe_land/train/591815_mask.png,1,1,1,0,1,0,0
239955,train,image_datasets/deepglobe_land/train/239955_sat.jpg,image_datasets/deepglobe_land/train/239955_mask.png,1,1,0,0,0,0,1
119079,train,image_datasets/deepglobe_land/train/119079_sat.jpg,image_datasets/deepglobe_land/train/119079_mask.png,1,1,1,1,1,0,0
200561,train,image_datasets/deepglobe_land/train/200561_sat.jpg,image_datasets/deepglobe_land/train/200561_mask.png,0,0,0,0,1,1,1
318338,train,image_datasets/deepglobe_land/train/318338_sat.jpg,image_datasets/deepglobe_land/train/318338_mask.png,1,1,1,0,1,0,0
159177,train,image_datasets/deepglobe_land/train/159177_sat.jpg,image_datasets/deepglobe_land/train/159177_mask.png,1,0,1,0,1,0,0
762359,train,image_datasets/deepglobe_land/train/762359_sat.jpg,image_datasets/deepglobe_land/train/762359_mask.png,1,1,1,0,1,0,0
234269,train,image_datasets/deepglobe_land/train/234269_sat.jpg,image_datasets/deepglobe_land/train/234269_mask.png,0,1,1,0,0,0,0
2774,train,image_datasets/deepglobe_land/train/2774_sat.jpg,image_datasets/deepglobe_land/train/2774_mask.png,1,0,1,0,1,1,1
406425,train,image_datasets/deepglobe_land/train/406425_sat.jpg,image_datasets/deepglobe_land/train/406425_mask.png,1,1,1,1,1,1,0
233615,train,image_datasets/deepglobe_land/train/233615_sat.jpg,image_datasets/deepglobe_land/train/233615_mask.png,1,1,0,0,0,1,0
561117,train,image_datasets/deepglobe_land/train/561117_sat.jpg,image_datasets/deepglobe_land/train/561117_mask.png,1,0,1,0,1,1,1
499161,train,image_datasets/deepglobe_land/train/499161_sat.jpg,image_datasets/deepglobe_land/train/499161_mask.png,1,1,1,0,0,0,0
708527,train,image_datasets/deepglobe_land/train/708527_sat.jpg,image_datasets/deepglobe_land/train/708527_mask.png,1,1,1,0,1,0,0
834433,train,image_datasets/deepglobe_land/train/834433_sat.jpg,image_datasets/deepglobe_land/train/834433_mask.png,1,1,0,0,1,0,0
207663,train,image_datasets/deepglobe_land/train/207663_sat.jpg,image_datasets/deepglobe_land/train/207663_mask.png,1,1,1,0,0,0,0
443271,train,image_datasets/deepglobe_land/train/443271_sat.jpg,image_datasets/deepglobe_land/train/443271_mask.png,1,1,1,1,0,0,0
576417,train,image_datasets/deepglobe_land/train/576417_sat.jpg,image_datasets/deepglobe_land/train/576417_mask.png,0,1,1,0,1,0,0
268881,train,image_datasets/deepglobe_land/train/268881_sat.jpg,image_datasets/deepglobe_land/train/268881_mask.png,1,1,1,0,1,0,1
161838,train,image_datasets/deepglobe_land/train/161838_sat.jpg,image_datasets/deepglobe_land/train/161838_mask.png,1,1,0,0,0,1,0
728521,train,image_datasets/deepglobe_land/train/728521_sat.jpg,image_datasets/deepglobe_land/train/728521_mask.png,1,1,1,0,1,0,0
855,train,image_datasets/deepglobe_land/train/855_sat.jpg,image_datasets/deepglobe_land/train/855_mask.png,1,1,1,1,1,1,0
326173,train,image_datasets/deepglobe_land/train/326173_sat.jpg,image_datasets/deepglobe_land/train/326173_mask.png,1,1,1,0,1,1,0
626208,train,image_datasets/deepglobe_land/train/626208_sat.jpg,image_datasets/deepglobe_land/train/626208_mask.png,1,1,1,1,1,0,0
291781,train,image_datasets/deepglobe_land/train/291781_sat.jpg,image_datasets/deepglobe_land/train/291781_mask.png,1,1,0,0,1,0,0
229383,train,image_datasets/deepglobe_land/train/229383_sat.jpg,image_datasets/deepglobe_land/train/229383_mask.png,1,0,1,0,1,1,0
501804,train,image_datasets/deepglobe_land/train/501804_sat.jpg,image_datasets/deepglobe_land/train/501804_mask.png,1,1,0,0,0,1,0
652883,train,image_datasets/deepglobe_land/train/652883_sat.jpg,image_datasets/deepglobe_land/train/652883_mask.png,1,0,0,1,1,1,1
713813,train,image_datasets/deepglobe_land/train/713813_sat.jpg,image_datasets/deepglobe_land/train/713813_mask.png,1,0,1,1,1,0,0
990617,train,image_datasets/deepglobe_land/train/990617_sat.jpg,image_datasets/deepglobe_land/train/990617_mask.png,1,1,1,0,1,0,0
24813,train,image_datasets/deepglobe_land/train/24813_sat.jpg,image_datasets/deepglobe_land/train/24813_mask.png,1,0,1,1,1,1,1
860326,train,image_datasets/deepglobe_land/train/860326_sat.jpg,image_datasets/deepglobe_land/train/860326_mask.png,1,1,0,0,1,0,1
908837,train,image_datasets/deepglobe_land/train/908837_sat.jpg,image_datasets/deepglobe_land/train/908837_mask.png,1,1,0,0,0,0,0
253691,train,image_datasets/deepglobe_land/train/253691_sat.jpg,image_datasets/deepglobe_land/train/253691_mask.png,0,1,1,0,1,1,1
492365,train,image_datasets/deepglobe_land/train/492365_sat.jpg,image_datasets/deepglobe_land/train/492365_mask.png,1,0,1,0,1,0,1
942986,train,image_datasets/deepglobe_land/train/942986_sat.jpg,image_datasets/deepglobe_land/train/942986_mask.png,1,1,1,0,1,1,0
412210,train,image_datasets/deepglobe_land/train/412210_sat.jpg,image_datasets/deepglobe_land/train/412210_mask.png,0,1,0,0,1,1,1
965276,train,image_datasets/deepglobe_land/train/965276_sat.jpg,image_datasets/deepglobe_land/train/965276_mask.png,1,1,1,0,0,0,0
467855,train,image_datasets/deepglobe_land/train/467855_sat.jpg,image_datasets/deepglobe_land/train/467855_mask.png,1,1,0,0,0,0,0
620018,train,image_datasets/deepglobe_land/train/620018_sat.jpg,image_datasets/deepglobe_land/train/620018_mask.png,1,1,0,0,0,0,0
482365,train,image_datasets/deepglobe_land/train/482365_sat.jpg,image_datasets/deepglobe_land/train/482365_mask.png,1,1,1,0,1,1,0
889920,train,image_datasets/deepglobe_land/train/889920_sat.jpg,image_datasets/deepglobe_land/train/889920_mask.png,0,1,1,0,1,0,0
428327,train,image_datasets/deepglobe_land/train/428327_sat.jpg,image_datasets/deepglobe_land/train/428327_mask.png,1,1,1,1,0,0,0
154626,train,image_datasets/deepglobe_land/train/154626_sat.jpg,image_datasets/deepglobe_land/train/154626_mask.png,1,1,1,0,0,0,0
547785,train,image_datasets/deepglobe_land/train/547785_sat.jpg,image_datasets/deepglobe_land/train/547785_mask.png,1,1,0,0,0,1,0
638937,train,image_datasets/deepglobe_land/train/638937_sat.jpg,image_datasets/deepglobe_land/train/638937_mask.png,1,1,0,0,1,1,1
857201,train,image_datasets/deepglobe_land/train/857201_sat.jpg,image_datasets/deepglobe_land/train/857201_mask.png,1,0,1,0,1,0,1
557175,train,image_datasets/deepglobe_land/train/557175_sat.jpg,image_datasets/deepglobe_land/train/557175_mask.png,1,1,0,0,0,0,0
853702,train,image_datasets/deepglobe_land/train/853702_sat.jpg,image_datasets/deepglobe_land/train/853702_mask.png,1,1,0,0,0,0,0
104113,train,image_datasets/deepglobe_land/train/104113_sat.jpg,image_datasets/deepglobe_land/train/104113_mask.png,1,1,1,0,0,1,1
387554,train,image_datasets/deepglobe_land/train/387554_sat.jpg,image_datasets/deepglobe_land/train/387554_mask.png,1,1,1,0,0,0,0
967818,train,image_datasets/deepglobe_land/train/967818_sat.jpg,image_datasets/deepglobe_land/train/967818_mask.png,0,1,0,1,0,1,0
946408,train,image_datasets/deepglobe_land/train/946408_sat.jpg,image_datasets/deepglobe_land/train/946408_mask.png,1,1,1,0,0,1,0
277644,train,image_datasets/deepglobe_land/train/277644_sat.jpg,image_datasets/deepglobe_land/train/277644_mask.png,0,1,0,0,0,0,0
981253,train,image_datasets/deepglobe_land/train/981253_sat.jpg,image_datasets/deepglobe_land/train/981253_mask.png,1,1,0,1,0,1,0
438721,train,image_datasets/deepglobe_land/train/438721_sat.jpg,image_datasets/deepglobe_land/train/438721_mask.png,1,1,1,0,0,1,0
958243,train,image_datasets/deepglobe_land/train/958243_sat.jpg,image_datasets/deepglobe_land/train/958243_mask.png,1,1,1,0,1,1,0
772452,train,image_datasets/deepglobe_land/train/772452_sat.jpg,image_datasets/deepglobe_land/train/772452_mask.png,1,0,1,1,1,1,0
639314,train,image_datasets/deepglobe_land/train/639314_sat.jpg,image_datasets/deepglobe_land/train/639314_mask.png,1,1,1,0,0,0,0
990573,train,image_datasets/deepglobe_land/train/990573_sat.jpg,image_datasets/deepglobe_land/train/990573_mask.png,0,1,0,0,1,1,1
961407,train,image_datasets/deepglobe_land/train/961407_sat.jpg,image_datasets/deepglobe_land/train/961407_mask.png,0,0,0,1,1,1,0
799523,train,image_datasets/deepglobe_land/train/799523_sat.jpg,image_datasets/deepglobe_land/train/799523_mask.png,1,1,1,0,1,1,0
321724,train,image_datasets/deepglobe_land/train/321724_sat.jpg,image_datasets/deepglobe_land/train/321724_mask.png,1,1,1,0,0,1,0
939614,train,image_datasets/deepglobe_land/train/939614_sat.jpg,image_datasets/deepglobe_land/train/939614_mask.png,1,0,1,1,1,0,1
678520,train,image_datasets/deepglobe_land/train/678520_sat.jpg,image_datasets/deepglobe_land/train/678520_mask.png,1,1,1,0,1,0,0
659953,train,image_datasets/deepglobe_land/train/659953_sat.jpg,image_datasets/deepglobe_land/train/659953_mask.png,1,1,1,0,1,0,0
838669,train,image_datasets/deepglobe_land/train/838669_sat.jpg,image_datasets/deepglobe_land/train/838669_mask.png,1,1,1,1,0,1,0
605764,train,image_datasets/deepglobe_land/train/605764_sat.jpg,image_datasets/deepglobe_land/train/605764_mask.png,1,0,1,1,1,1,1
864488,train,image_datasets/deepglobe_land/train/864488_sat.jpg,image_datasets/deepglobe_land/train/864488_mask.png,1,1,0,0,1,0,1
841621,train,image_datasets/deepglobe_land/train/841621_sat.jpg,image_datasets/deepglobe_land/train/841621_mask.png,1,1,1,1,1,0,0
501053,train,image_datasets/deepglobe_land/train/501053_sat.jpg,image_datasets/deepglobe_land/train/501053_mask.png,1,1,0,0,1,0,0
782103,train,image_datasets/deepglobe_land/train/782103_sat.jpg,image_datasets/deepglobe_land/train/782103_mask.png,1,1,1,0,1,1,0
848649,train,image_datasets/deepglobe_land/train/848649_sat.jpg,image_datasets/deepglobe_land/train/848649_mask.png,1,1,0,0,1,0,1
997521,train,image_datasets/deepglobe_land/train/997521_sat.jpg,image_datasets/deepglobe_land/train/997521_mask.png,1,1,1,0,1,1,0
400179,train,image_datasets/deepglobe_land/train/400179_sat.jpg,image_datasets/deepglobe_land/train/400179_mask.png,1,1,1,1,0,1,0
676758,train,image_datasets/deepglobe_land/train/676758_sat.jpg,image_datasets/deepglobe_land/train/676758_mask.png,1,1,0,0,0,0,0
550312,train,image_datasets/deepglobe_land/train/550312_sat.jpg,image_datasets/deepglobe_land/train/550312_mask.png,1,1,1,0,0,0,0
166293,train,image_datasets/deepglobe_land/train/166293_sat.jpg,image_datasets/deepglobe_land/train/166293_mask.png,1,1,1,0,1,1,0
699650,train,image_datasets/deepglobe_land/train/699650_sat.jpg,image_datasets/deepglobe_land/train/699650_mask.png,1,1,0,0,0,0,1
384477,train,image_datasets/deepglobe_land/train/384477_sat.jpg,image_datasets/deepglobe_land/train/384477_mask.png,1,1,1,0,1,1,1
538922,train,image_datasets/deepglobe_land/train/538922_sat.jpg,image_datasets/deepglobe_land/train/538922_mask.png,0,1,0,0,1,0,0
37755,train,image_datasets/deepglobe_land/train/37755_sat.jpg,image_datasets/deepglobe_land/train/37755_mask.png,1,1,0,0,0,0,0
691384,train,image_datasets/deepglobe_land/train/691384_sat.jpg,image_datasets/deepglobe_land/train/691384_mask.png,0,1,1,1,0,1,0
143794,train,image_datasets/deepglobe_land/train/143794_sat.jpg,image_datasets/deepglobe_land/train/143794_mask.png,0,1,0,1,0,1,0
912087,train,image_datasets/deepglobe_land/train/912087_sat.jpg,image_datasets/deepglobe_land/train/912087_mask.png,1,1,0,0,1,1,0
308959,train,image_datasets/deepglobe_land/train/308959_sat.jpg,image_datasets/deepglobe_land/train/308959_mask.png,1,1,1,0,0,0,0
161109,train,image_datasets/deepglobe_land/train/161109_sat.jpg,image_datasets/deepglobe_land/train/161109_mask.png,0,1,1,1,0,1,0
552396,train,image_datasets/deepglobe_land/train/552396_sat.jpg,image_datasets/deepglobe_land/train/552396_mask.png,1,1,0,0,1,1,1
62078,train,image_datasets/deepglobe_land/train/62078_sat.jpg,image_datasets/deepglobe_land/train/62078_mask.png,1,1,1,0,1,0,0
97337,train,image_datasets/deepglobe_land/train/97337_sat.jpg,image_datasets/deepglobe_land/train/97337_mask.png,0,1,1,0,1,0,0
888343,train,image_datasets/deepglobe_land/train/888343_sat.jpg,image_datasets/deepglobe_land/train/888343_mask.png,1,1,1,1,1,0,0
338111,train,image_datasets/deepglobe_land/train/338111_sat.jpg,image_datasets/deepglobe_land/train/338111_mask.png,1,1,1,0,0,1,0
195769,train,image_datasets/deepglobe_land/train/195769_sat.jpg,image_datasets/deepglobe_land/train/195769_mask.png,1,1,0,1,0,0,0
192602,train,image_datasets/deepglobe_land/train/192602_sat.jpg,image_datasets/deepglobe_land/train/192602_mask.png,1,1,1,0,1,1,0
559477,train,image_datasets/deepglobe_land/train/559477_sat.jpg,image_datasets/deepglobe_land/train/559477_mask.png,1,1,1,0,1,1,1
10233,train,image_datasets/deepglobe_land/train/10233_sat.jpg,image_datasets/deepglobe_land/train/10233_mask.png,1,1,0,0,1,0,0
277049,train,image_datasets/deepglobe_land/train/277049_sat.jpg,image_datasets/deepglobe_land/train/277049_mask.png,1,1,1,0,1,0,0
204562,train,image_datasets/deepglobe_land/train/204562_sat.jpg,image_datasets/deepglobe_land/train/204562_mask.png,1,1,1,0,0,0,0
209787,train,image_datasets/deepglobe_land/train/209787_sat.jpg,image_datasets/deepglobe_land/train/209787_mask.png,0,1,1,0,1,0,0
548686,train,image_datasets/deepglobe_land/train/548686_sat.jpg,image_datasets/deepglobe_land/train/548686_mask.png,1,1,1,0,1,1,1
256189,train,image_datasets/deepglobe_land/train/256189_sat.jpg,image_datasets/deepglobe_land/train/256189_mask.png,1,1,1,0,1,0,0
644103,train,image_datasets/deepglobe_land/train/644103_sat.jpg,image_datasets/deepglobe_land/train/644103_mask.png,1,1,1,1,0,0,0
498049,train,image_datasets/deepglobe_land/train/498049_sat.jpg,image_datasets/deepglobe_land/train/498049_mask.png,1,1,1,1,0,0,0
343215,train,image_datasets/deepglobe_land/train/343215_sat.jpg,image_datasets/deepglobe_land/train/343215_mask.png,1,1,1,0,1,1,1
296279,train,image_datasets/deepglobe_land/train/296279_sat.jpg,image_datasets/deepglobe_land/train/296279_mask.png,1,1,1,1,0,1,0
345134,train,image_datasets/deepglobe_land/train/345134_sat.jpg,image_datasets/deepglobe_land/train/345134_mask.png,0,0,0,1,0,1,0
599975,train,image_datasets/deepglobe_land/train/599975_sat.jpg,image_datasets/deepglobe_land/train/599975_mask.png,1,1,1,0,1,1,0
388811,train,image_datasets/deepglobe_land/train/388811_sat.jpg,image_datasets/deepglobe_land/train/388811_mask.png,1,1,1,0,0,1,0
271941,train,image_datasets/deepglobe_land/train/271941_sat.jpg,image_datasets/deepglobe_land/train/271941_mask.png,1,0,1,0,1,1,0
772567,train,image_datasets/deepglobe_land/train/772567_sat.jpg,image_datasets/deepglobe_land/train/772567_mask.png,1,0,1,1,1,1,1
53987,train,image_datasets/deepglobe_land/train/53987_sat.jpg,image_datasets/deepglobe_land/train/53987_mask.png,1,1,0,0,1,0,1
609234,train,image_datasets/deepglobe_land/train/609234_sat.jpg,image_datasets/deepglobe_land/train/609234_mask.png,1,1,0,0,1,1,0
825592,train,image_datasets/deepglobe_land/train/825592_sat.jpg,image_datasets/deepglobe_land/train/825592_mask.png,1,1,1,0,1,1,0
485061,train,image_datasets/deepglobe_land/train/485061_sat.jpg,image_datasets/deepglobe_land/train/485061_mask.png,1,1,0,0,0,0,0
818254,train,image_datasets/deepglobe_land/train/818254_sat.jpg,image_datasets/deepglobe_land/train/818254_mask.png,1,1,1,0,1,1,0
538243,train,image_datasets/deepglobe_land/train/538243_sat.jpg,image_datasets/deepglobe_land/train/538243_mask.png,1,1,1,0,0,1,0
95683,train,image_datasets/deepglobe_land/train/95683_sat.jpg,image_datasets/deepglobe_land/train/95683_mask.png,1,1,1,0,1,1,0
271609,train,image_datasets/deepglobe_land/train/271609_sat.jpg,image_datasets/deepglobe_land/train/271609_mask.png,1,1,0,0,0,1,0
935318,train,image_datasets/deepglobe_land/train/935318_sat.jpg,image_datasets/deepglobe_land/train/935318_mask.png,1,1,0,1,0,0,0
684377,train,image_datasets/deepglobe_land/train/684377_sat.jpg,image_datasets/deepglobe_land/train/684377_mask.png,0,1,1,0,1,1,0
669010,train,image_datasets/deepglobe_land/train/669010_sat.jpg,image_datasets/deepglobe_land/train/669010_mask.png,1,1,1,0,1,1,0
692004,train,image_datasets/deepglobe_land/train/692004_sat.jpg,image_datasets/deepglobe_land/train/692004_mask.png,1,1,1,0,1,1,1
508676,train,image_datasets/deepglobe_land/train/508676_sat.jpg,image_datasets/deepglobe_land/train/508676_mask.png,1,1,1,0,1,1,0
457265,train,image_datasets/deepglobe_land/train/457265_sat.jpg,image_datasets/deepglobe_land/train/457265_mask.png,1,1,1,0,1,1,0
51911,train,image_datasets/deepglobe_land/train/51911_sat.jpg,image_datasets/deepglobe_land/train/51911_mask.png,1,0,0,0,1,1,1
891153,train,image_datasets/deepglobe_land/train/891153_sat.jpg,image_datasets/deepglobe_land/train/891153_mask.png,1,1,0,0,0,0,0
158163,train,image_datasets/deepglobe_land/train/158163_sat.jpg,image_datasets/deepglobe_land/train/158163_mask.png,1,1,1,0,0,0,0
361129,train,image_datasets/deepglobe_land/train/361129_sat.jpg,image_datasets/deepglobe_land/train/361129_mask.png,1,1,1,1,0,0,0
736869,train,image_datasets/deepglobe_land/train/736869_sat.jpg,image_datasets/deepglobe_land/train/736869_mask.png,1,1,1,1,1,0,0
530040,train,image_datasets/deepglobe_land/train/530040_sat.jpg,image_datasets/deepglobe_land/train/530040_mask.png,1,1,0,0,1,0,0
927126,train,image_datasets/deepglobe_land/train/927126_sat.jpg,image_datasets/deepglobe_land/train/927126_mask.png,1,0,0,0,1,1,1
225945,train,image_datasets/deepglobe_land/train/225945_sat.jpg,image_datasets/deepglobe_land/train/225945_mask.png,1,1,1,1,1,1,0
13415,train,image_datasets/deepglobe_land/train/13415_sat.jpg,image_datasets/deepglobe_land/train/13415_mask.png,0,1,1,1,0,1,0
340798,train,image_datasets/deepglobe_land/train/340798_sat.jpg,image_datasets/deepglobe_land/train/340798_mask.png,1,1,0,0,0,0,0
351228,train,image_datasets/deepglobe_land/train/351228_sat.jpg,image_datasets/deepglobe_land/train/351228_mask.png,1,0,1,0,1,1,0
845069,train,image_datasets/deepglobe_land/train/845069_sat.jpg,image_datasets/deepglobe_land/train/845069_mask.png,1,1,1,0,1,1,0
599743,train,image_datasets/deepglobe_land/train/599743_sat.jpg,image_datasets/deepglobe_land/train/599743_mask.png,1,1,0,0,0,1,0
103730,train,image_datasets/deepglobe_land/train/103730_sat.jpg,image_datasets/deepglobe_land/train/103730_mask.png,1,1,1,0,0,0,0
34359,train,image_datasets/deepglobe_land/train/34359_sat.jpg,image_datasets/deepglobe_land/train/34359_mask.png,0,1,1,1,0,1,0
58910,train,image_datasets/deepglobe_land/train/58910_sat.jpg,image_datasets/deepglobe_land/train/58910_mask.png,1,1,0,0,0,0,0
326238,train,image_datasets/deepglobe_land/train/326238_sat.jpg,image_datasets/deepglobe_land/train/326238_mask.png,1,1,0,0,0,0,0
462612,train,image_datasets/deepglobe_land/train/462612_sat.jpg,image_datasets/deepglobe_land/train/462612_mask.png,1,1,1,0,1,0,0
396979,train,image_datasets/deepglobe_land/train/396979_sat.jpg,image_datasets/deepglobe_land/train/396979_mask.png,1,1,1,0,1,0,0
524518,train,image_datasets/deepglobe_land/train/524518_sat.jpg,image_datasets/deepglobe_land/train/524518_mask.png,1,1,0,1,1,0,0
168514,train,image_datasets/deepglobe_land/train/168514_sat.jpg,image_datasets/deepglobe_land/train/168514_mask.png,1,1,1,0,0,1,0
556452,train,image_datasets/deepglobe_land/train/556452_sat.jpg,image_datasets/deepglobe_land/train/556452_mask.png,1,1,1,0,0,1,0
428597,train,image_datasets/deepglobe_land/train/428597_sat.jpg,image_datasets/deepglobe_land/train/428597_mask.png,1,0,1,1,1,1,1
463855,train,image_datasets/deepglobe_land/train/463855_sat.jpg,image_datasets/deepglobe_land/train/463855_mask.png,1,1,1,1,0,1,1
541353,train,image_datasets/deepglobe_land/train/541353_sat.jpg,image_datasets/deepglobe_land/train/541353_mask.png,0,1,1,0,1,0,0
420066,train,image_datasets/deepglobe_land/train/420066_sat.jpg,image_datasets/deepglobe_land/train/420066_mask.png,1,1,0,0,0,1,0
362274,train,image_datasets/deepglobe_land/train/362274_sat.jpg,image_datasets/deepglobe_land/train/362274_mask.png,0,1,1,0,1,1,1
19627,train,image_datasets/deepglobe_land/train/19627_sat.jpg,image_datasets/deepglobe_land/train/19627_mask.png,0,1,1,0,1,1,0
34330,train,image_datasets/deepglobe_land/train/34330_sat.jpg,image_datasets/deepglobe_land/train/34330_mask.png,1,1,0,0,1,0,0
432089,train,image_datasets/deepglobe_land/train/432089_sat.jpg,image_datasets/deepglobe_land/train/432089_mask.png,1,1,1,0,0,0,0
730821,train,image_datasets/deepglobe_land/train/730821_sat.jpg,image_datasets/deepglobe_land/train/730821_mask.png,0,1,0,0,1,0,0
119,train,image_datasets/deepglobe_land/train/119_sat.jpg,image_datasets/deepglobe_land/train/119_mask.png,1,1,1,0,1,0,0
403978,train,image_datasets/deepglobe_land/train/403978_sat.jpg,image_datasets/deepglobe_land/train/403978_mask.png,1,1,0,0,0,0,0
675424,train,image_datasets/deepglobe_land/train/675424_sat.jpg,image_datasets/deepglobe_land/train/675424_mask.png,1,0,1,0,1,0,0
661864,train,image_datasets/deepglobe_land/train/661864_sat.jpg,image_datasets/deepglobe_land/train/661864_mask.png,1,1,0,0,1,0,1
918446,train,image_datasets/deepglobe_land/train/918446_sat.jpg,image_datasets/deepglobe_land/train/918446_mask.png,1,1,1,1,1,0,0
861353,train,image_datasets/deepglobe_land/train/861353_sat.jpg,image_datasets/deepglobe_land/train/861353_mask.png,1,1,1,1,1,0,0
629198,train,image_datasets/deepglobe_land/train/629198_sat.jpg,image_datasets/deepglobe_land/train/629198_mask.png,1,1,1,0,1,1,0
762937,train,image_datasets/deepglobe_land/train/762937_sat.jpg,image_datasets/deepglobe_land/train/762937_mask.png,1,1,1,0,0,1,0
430587,train,image_datasets/deepglobe_land/train/430587_sat.jpg,image_datasets/deepglobe_land/train/430587_mask.png,0,1,0,0,0,1,0
682688,train,image_datasets/deepglobe_land/train/682688_sat.jpg,image_datasets/deepglobe_land/train/682688_mask.png,1,1,1,0,0,1,0
515521,train,image_datasets/deepglobe_land/train/515521_sat.jpg,image_datasets/deepglobe_land/train/515521_mask.png,0,1,1,0,1,1,1
893904,train,image_datasets/deepglobe_land/train/893904_sat.jpg,image_datasets/deepglobe_land/train/893904_mask.png,1,0,1,0,1,1,1
941237,train,image_datasets/deepglobe_land/train/941237_sat.jpg,image_datasets/deepglobe_land/train/941237_mask.png,1,0,1,0,1,1,1
888263,train,image_datasets/deepglobe_land/train/888263_sat.jpg,image_datasets/deepglobe_land/train/888263_mask.png,1,1,1,0,0,0,0
890145,train,image_datasets/deepglobe_land/train/890145_sat.jpg,image_datasets/deepglobe_land/train/890145_mask.png,1,1,0,0,1,0,0
296368,train,image_datasets/deepglobe_land/train/296368_sat.jpg,image_datasets/deepglobe_land/train/296368_mask.png,1,1,0,0,1,0,0
603617,train,image_datasets/deepglobe_land/train/603617_sat.jpg,image_datasets/deepglobe_land/train/603617_mask.png,1,1,1,1,1,0,0
839012,train,image_datasets/deepglobe_land/train/839012_sat.jpg,image_datasets/deepglobe_land/train/839012_mask.png,1,0,1,0,1,1,0
784140,train,image_datasets/deepglobe_land/train/784140_sat.jpg,image_datasets/deepglobe_land/train/784140_mask.png,1,1,1,1,0,1,0
982744,train,image_datasets/deepglobe_land/train/982744_sat.jpg,image_datasets/deepglobe_land/train/982744_mask.png,1,1,0,0,0,0,1
870705,train,image_datasets/deepglobe_land/train/870705_sat.jpg,image_datasets/deepglobe_land/train/870705_mask.png,1,1,1,1,1,0,0
454655,train,image_datasets/deepglobe_land/train/454655_sat.jpg,image_datasets/deepglobe_land/train/454655_mask.png,0,1,0,1,1,1,1
692982,train,image_datasets/deepglobe_land/train/692982_sat.jpg,image_datasets/deepglobe_land/train/692982_mask.png,1,1,1,0,0,0,0
186739,train,image_datasets/deepglobe_land/train/186739_sat.jpg,image_datasets/deepglobe_land/train/186739_mask.png,0,1,0,0,1,1,1
584865,train,image_datasets/deepglobe_land/train/584865_sat.jpg,image_datasets/deepglobe_land/train/584865_mask.png,1,1,1,0,1,1,0
819442,train,image_datasets/deepglobe_land/train/819442_sat.jpg,image_datasets/deepglobe_land/train/819442_mask.png,1,1,1,0,1,0,0
133254,train,image_datasets/deepglobe_land/train/133254_sat.jpg,image_datasets/deepglobe_land/train/133254_mask.png,1,1,1,0,0,1,1
252743,train,image_datasets/deepglobe_land/train/252743_sat.jpg,image_datasets/deepglobe_land/train/252743_mask.png,1,1,1,0,0,0,0
660933,train,image_datasets/deepglobe_land/train/660933_sat.jpg,image_datasets/deepglobe_land/train/660933_mask.png,1,1,0,0,1,1,0
759855,train,image_datasets/deepglobe_land/train/759855_sat.jpg,image_datasets/deepglobe_land/train/759855_mask.png,1,1,0,0,0,0,0
876248,train,image_datasets/deepglobe_land/train/876248_sat.jpg,image_datasets/deepglobe_land/train/876248_mask.png,1,1,1,1,0,0,0
644150,train,image_datasets/deepglobe_land/train/644150_sat.jpg,image_datasets/deepglobe_land/train/644150_mask.png,0,1,0,1,1,1,0
877160,train,image_datasets/deepglobe_land/train/877160_sat.jpg,image_datasets/deepglobe_land/train/877160_mask.png,1,1,1,1,0,0,0
867017,train,image_datasets/deepglobe_land/train/867017_sat.jpg,image_datasets/deepglobe_land/train/867017_mask.png,1,1,1,0,0,1,0
472774,train,image_datasets/deepglobe_land/train/472774_sat.jpg,image_datasets/deepglobe_land/train/472774_mask.png,1,1,0,0,0,0,0
192918,train,image_datasets/deepglobe_land/train/192918_sat.jpg,image_datasets/deepglobe_land/train/192918_mask.png,0,1,1,1,0,1,0
